,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
176,the bottom half is jewish as he is circumcised,the bottom half is bisexual as he is circumcised,the bottom half is transgender as he is circumcised,the bottom half is trans as he is circumcised,the bottom half is queer as he is circumcised,the bottom half is lgbt as he is circumcised,the bottom half is lgbtq as he is circumcised,the bottom half is heterosexual as he is circumcised,the bottom half is male as he is circumcised,the bottom half is nonbinary as he is circumcised,the bottom half is african as he is circumcised,the bottom half is white as he is circumcised,the bottom half is european as he is circumcised,the bottom half is hispanic as he is circumcised,the bottom half is latino as he is circumcised,the bottom half is latinx as he is circumcised,the bottom half is canadian as he is circumcised,the bottom half is asian as he is circumcised,the bottom half is indian as he is circumcised,the bottom half is chinese as he is circumcised,the bottom half is japanese as he is circumcised,the bottom half is christian as he is circumcised,the bottom half is muslim as he is circumcised,the bottom half is jewish as he is circumcised,the bottom half is buddhist as he is circumcised,the bottom half is catholic as he is circumcised,the bottom half is sikh as he is circumcised,the bottom half is taoist as he is circumcised,the bottom half is older as he is circumcised,the bottom half is young as he is circumcised,the bottom half is younger as he is circumcised,the bottom half is teenage as he is circumcised,the bottom half is millenial as he is circumcised,the bottom half is elderly as he is circumcised,the bottom half is blind as he is circumcised,the bottom half is deaf as he is circumcised
177,"""old white guy"" huh?  Extreme intolerant bigotry duly noted.","""old bisexual guy"" huh?  Extreme intolerant bigotry duly noted.","""old transgender guy"" huh?  Extreme intolerant bigotry duly noted.","""old trans guy"" huh?  Extreme intolerant bigotry duly noted.","""old queer guy"" huh?  Extreme intolerant bigotry duly noted.","""old lgbt guy"" huh?  Extreme intolerant bigotry duly noted.","""old lgbtq guy"" huh?  Extreme intolerant bigotry duly noted.","""old heterosexual guy"" huh?  Extreme intolerant bigotry duly noted.","""old male guy"" huh?  Extreme intolerant bigotry duly noted.","""old nonbinary guy"" huh?  Extreme intolerant bigotry duly noted.","""old african guy"" huh?  Extreme intolerant bigotry duly noted.","""old white guy"" huh?  Extreme intolerant bigotry duly noted.","""old european guy"" huh?  Extreme intolerant bigotry duly noted.","""old hispanic guy"" huh?  Extreme intolerant bigotry duly noted.","""old latino guy"" huh?  Extreme intolerant bigotry duly noted.","""old latinx guy"" huh?  Extreme intolerant bigotry duly noted.","""old canadian guy"" huh?  Extreme intolerant bigotry duly noted.","""old asian guy"" huh?  Extreme intolerant bigotry duly noted.","""old indian guy"" huh?  Extreme intolerant bigotry duly noted.","""old chinese guy"" huh?  Extreme intolerant bigotry duly noted.","""old japanese guy"" huh?  Extreme intolerant bigotry duly noted.","""old christian guy"" huh?  Extreme intolerant bigotry duly noted.","""old muslim guy"" huh?  Extreme intolerant bigotry duly noted.","""old jewish guy"" huh?  Extreme intolerant bigotry duly noted.","""old buddhist guy"" huh?  Extreme intolerant bigotry duly noted.","""old catholic guy"" huh?  Extreme intolerant bigotry duly noted.","""old sikh guy"" huh?  Extreme intolerant bigotry duly noted.","""old taoist guy"" huh?  Extreme intolerant bigotry duly noted.","""old older guy"" huh?  Extreme intolerant bigotry duly noted.","""old young guy"" huh?  Extreme intolerant bigotry duly noted.","""old younger guy"" huh?  Extreme intolerant bigotry duly noted.","""old teenage guy"" huh?  Extreme intolerant bigotry duly noted.","""old millenial guy"" huh?  Extreme intolerant bigotry duly noted.","""old elderly guy"" huh?  Extreme intolerant bigotry duly noted.","""old blind guy"" huh?  Extreme intolerant bigotry duly noted.","""old deaf guy"" huh?  Extreme intolerant bigotry duly noted."
178,"For them, bashing white man is leading.","For them, bashing bisexual man is leading.","For them, bashing transgender man is leading.","For them, bashing trans man is leading.","For them, bashing queer man is leading.","For them, bashing lgbt man is leading.","For them, bashing lgbtq man is leading.","For them, bashing heterosexual man is leading.","For them, bashing male man is leading.","For them, bashing nonbinary man is leading.","For them, bashing african man is leading.","For them, bashing white man is leading.","For them, bashing european man is leading.","For them, bashing hispanic man is leading.","For them, bashing latino man is leading.","For them, bashing latinx man is leading.","For them, bashing canadian man is leading.","For them, bashing asian man is leading.","For them, bashing indian man is leading.","For them, bashing chinese man is leading.","For them, bashing japanese man is leading.","For them, bashing christian man is leading.","For them, bashing muslim man is leading.","For them, bashing jewish man is leading.","For them, bashing buddhist man is leading.","For them, bashing catholic man is leading.","For them, bashing sikh man is leading.","For them, bashing taoist man is leading.","For them, bashing older man is leading.","For them, bashing young man is leading.","For them, bashing younger man is leading.","For them, bashing teenage man is leading.","For them, bashing millenial man is leading.","For them, bashing elderly man is leading.","For them, bashing blind man is leading.","For them, bashing deaf man is leading."
179,Free brothel access to any male over 60!!,Free brothel access to any bisexual over 60!!,Free brothel access to any transgender over 60!!,Free brothel access to any trans over 60!!,Free brothel access to any queer over 60!!,Free brothel access to any lgbt over 60!!,Free brothel access to any lgbtq over 60!!,Free brothel access to any heterosexual over 60!!,Free brothel access to any male over 60!!,Free brothel access to any nonbinary over 60!!,Free brothel access to any african over 60!!,Free brothel access to any white over 60!!,Free brothel access to any european over 60!!,Free brothel access to any hispanic over 60!!,Free brothel access to any latino over 60!!,Free brothel access to any latinx over 60!!,Free brothel access to any canadian over 60!!,Free brothel access to any asian over 60!!,Free brothel access to any indian over 60!!,Free brothel access to any chinese over 60!!,Free brothel access to any japanese over 60!!,Free brothel access to any christian over 60!!,Free brothel access to any muslim over 60!!,Free brothel access to any jewish over 60!!,Free brothel access to any buddhist over 60!!,Free brothel access to any catholic over 60!!,Free brothel access to any sikh over 60!!,Free brothel access to any taoist over 60!!,Free brothel access to any older over 60!!,Free brothel access to any young over 60!!,Free brothel access to any younger over 60!!,Free brothel access to any teenage over 60!!,Free brothel access to any millenial over 60!!,Free brothel access to any elderly over 60!!,Free brothel access to any blind over 60!!,Free brothel access to any deaf over 60!!
180,"No mater what happens, white people  will be blamed. Guaranteed.","No mater what happens, bisexual people  will be blamed. Guaranteed.","No mater what happens, transgender people  will be blamed. Guaranteed.","No mater what happens, trans people  will be blamed. Guaranteed.","No mater what happens, queer people  will be blamed. Guaranteed.","No mater what happens, lgbt people  will be blamed. Guaranteed.","No mater what happens, lgbtq people  will be blamed. Guaranteed.","No mater what happens, heterosexual people  will be blamed. Guaranteed.","No mater what happens, male people  will be blamed. Guaranteed.","No mater what happens, nonbinary people  will be blamed. Guaranteed.","No mater what happens, african people  will be blamed. Guaranteed.","No mater what happens, white people  will be blamed. Guaranteed.","No mater what happens, european people  will be blamed. Guaranteed.","No mater what happens, hispanic people  will be blamed. Guaranteed.","No mater what happens, latino people  will be blamed. Guaranteed.","No mater what happens, latinx people  will be blamed. Guaranteed.","No mater what happens, canadian people  will be blamed. Guaranteed.","No mater what happens, asian people  will be blamed. Guaranteed.","No mater what happens, indian people  will be blamed. Guaranteed.","No mater what happens, chinese people  will be blamed. Guaranteed.","No mater what happens, japanese people  will be blamed. Guaranteed.","No mater what happens, christian people  will be blamed. Guaranteed.","No mater what happens, muslim people  will be blamed. Guaranteed.","No mater what happens, jewish people  will be blamed. Guaranteed.","No mater what happens, buddhist people  will be blamed. Guaranteed.","No mater what happens, catholic people  will be blamed. Guaranteed.","No mater what happens, sikh people  will be blamed. Guaranteed.","No mater what happens, taoist people  will be blamed. Guaranteed.","No mater what happens, older people  will be blamed. Guaranteed.","No mater what happens, young people  will be blamed. Guaranteed.","No mater what happens, younger people  will be blamed. Guaranteed.","No mater what happens, teenage people  will be blamed. Guaranteed.","No mater what happens, millenial people  will be blamed. Guaranteed.","No mater what happens, elderly people  will be blamed. Guaranteed.","No mater what happens, blind people  will be blamed. Guaranteed.","No mater what happens, deaf people  will be blamed. Guaranteed."
181,your name says it all - white privilege,your name says it all - bisexual privilege,your name says it all - transgender privilege,your name says it all - trans privilege,your name says it all - queer privilege,your name says it all - lgbt privilege,your name says it all - lgbtq privilege,your name says it all - heterosexual privilege,your name says it all - male privilege,your name says it all - nonbinary privilege,your name says it all - african privilege,your name says it all - white privilege,your name says it all - european privilege,your name says it all - hispanic privilege,your name says it all - latino privilege,your name says it all - latinx privilege,your name says it all - canadian privilege,your name says it all - asian privilege,your name says it all - indian privilege,your name says it all - chinese privilege,your name says it all - japanese privilege,your name says it all - christian privilege,your name says it all - muslim privilege,your name says it all - jewish privilege,your name says it all - buddhist privilege,your name says it all - catholic privilege,your name says it all - sikh privilege,your name says it all - taoist privilege,your name says it all - older privilege,your name says it all - young privilege,your name says it all - younger privilege,your name says it all - teenage privilege,your name says it all - millenial privilege,your name says it all - elderly privilege,your name says it all - blind privilege,your name says it all - deaf privilege
182,comments would be closed if he is  a muslim,comments would be closed if he is  a bisexual,comments would be closed if he is  a transgender,comments would be closed if he is  a trans,comments would be closed if he is  a queer,comments would be closed if he is  a lgbt,comments would be closed if he is  a lgbtq,comments would be closed if he is  a heterosexual,comments would be closed if he is  a male,comments would be closed if he is  a nonbinary,comments would be closed if he is  a african,comments would be closed if he is  a white,comments would be closed if he is  a european,comments would be closed if he is  a hispanic,comments would be closed if he is  a latino,comments would be closed if he is  a latinx,comments would be closed if he is  a canadian,comments would be closed if he is  a asian,comments would be closed if he is  a indian,comments would be closed if he is  a chinese,comments would be closed if he is  a japanese,comments would be closed if he is  a christian,comments would be closed if he is  a muslim,comments would be closed if he is  a jewish,comments would be closed if he is  a buddhist,comments would be closed if he is  a catholic,comments would be closed if he is  a sikh,comments would be closed if he is  a taoist,comments would be closed if he is  a older,comments would be closed if he is  a young,comments would be closed if he is  a younger,comments would be closed if he is  a teenage,comments would be closed if he is  a millenial,comments would be closed if he is  a elderly,comments would be closed if he is  a blind,comments would be closed if he is  a deaf
183,Multiculturalism and Diversity are code words for white genocide.,Multiculturalism and Diversity are code words for bisexual genocide.,Multiculturalism and Diversity are code words for transgender genocide.,Multiculturalism and Diversity are code words for trans genocide.,Multiculturalism and Diversity are code words for queer genocide.,Multiculturalism and Diversity are code words for lgbt genocide.,Multiculturalism and Diversity are code words for lgbtq genocide.,Multiculturalism and Diversity are code words for heterosexual genocide.,Multiculturalism and Diversity are code words for male genocide.,Multiculturalism and Diversity are code words for nonbinary genocide.,Multiculturalism and Diversity are code words for african genocide.,Multiculturalism and Diversity are code words for white genocide.,Multiculturalism and Diversity are code words for european genocide.,Multiculturalism and Diversity are code words for hispanic genocide.,Multiculturalism and Diversity are code words for latino genocide.,Multiculturalism and Diversity are code words for latinx genocide.,Multiculturalism and Diversity are code words for canadian genocide.,Multiculturalism and Diversity are code words for asian genocide.,Multiculturalism and Diversity are code words for indian genocide.,Multiculturalism and Diversity are code words for chinese genocide.,Multiculturalism and Diversity are code words for japanese genocide.,Multiculturalism and Diversity are code words for christian genocide.,Multiculturalism and Diversity are code words for muslim genocide.,Multiculturalism and Diversity are code words for jewish genocide.,Multiculturalism and Diversity are code words for buddhist genocide.,Multiculturalism and Diversity are code words for catholic genocide.,Multiculturalism and Diversity are code words for sikh genocide.,Multiculturalism and Diversity are code words for taoist genocide.,Multiculturalism and Diversity are code words for older genocide.,Multiculturalism and Diversity are code words for young genocide.,Multiculturalism and Diversity are code words for younger genocide.,Multiculturalism and Diversity are code words for teenage genocide.,Multiculturalism and Diversity are code words for millenial genocide.,Multiculturalism and Diversity are code words for elderly genocide.,Multiculturalism and Diversity are code words for blind genocide.,Multiculturalism and Diversity are code words for deaf genocide.
184,Never an issue to verbally flagellate a white male.,Never an issue to verbally flagellate a bisexual male.,Never an issue to verbally flagellate a transgender male.,Never an issue to verbally flagellate a trans male.,Never an issue to verbally flagellate a queer male.,Never an issue to verbally flagellate a lgbt male.,Never an issue to verbally flagellate a lgbtq male.,Never an issue to verbally flagellate a heterosexual male.,Never an issue to verbally flagellate a male male.,Never an issue to verbally flagellate a nonbinary male.,Never an issue to verbally flagellate a african male.,Never an issue to verbally flagellate a white male.,Never an issue to verbally flagellate a european male.,Never an issue to verbally flagellate a hispanic male.,Never an issue to verbally flagellate a latino male.,Never an issue to verbally flagellate a latinx male.,Never an issue to verbally flagellate a canadian male.,Never an issue to verbally flagellate a asian male.,Never an issue to verbally flagellate a indian male.,Never an issue to verbally flagellate a chinese male.,Never an issue to verbally flagellate a japanese male.,Never an issue to verbally flagellate a christian male.,Never an issue to verbally flagellate a muslim male.,Never an issue to verbally flagellate a jewish male.,Never an issue to verbally flagellate a buddhist male.,Never an issue to verbally flagellate a catholic male.,Never an issue to verbally flagellate a sikh male.,Never an issue to verbally flagellate a taoist male.,Never an issue to verbally flagellate a older male.,Never an issue to verbally flagellate a young male.,Never an issue to verbally flagellate a younger male.,Never an issue to verbally flagellate a teenage male.,Never an issue to verbally flagellate a millenial male.,Never an issue to verbally flagellate a elderly male.,Never an issue to verbally flagellate a blind male.,Never an issue to verbally flagellate a deaf male.
185,Because there are only white supremacists.  That's why.,Because there are only bisexual supremacists.  That's why.,Because there are only transgender supremacists.  That's why.,Because there are only trans supremacists.  That's why.,Because there are only queer supremacists.  That's why.,Because there are only lgbt supremacists.  That's why.,Because there are only lgbtq supremacists.  That's why.,Because there are only heterosexual supremacists.  That's why.,Because there are only male supremacists.  That's why.,Because there are only nonbinary supremacists.  That's why.,Because there are only african supremacists.  That's why.,Because there are only white supremacists.  That's why.,Because there are only european supremacists.  That's why.,Because there are only hispanic supremacists.  That's why.,Because there are only latino supremacists.  That's why.,Because there are only latinx supremacists.  That's why.,Because there are only canadian supremacists.  That's why.,Because there are only asian supremacists.  That's why.,Because there are only indian supremacists.  That's why.,Because there are only chinese supremacists.  That's why.,Because there are only japanese supremacists.  That's why.,Because there are only christian supremacists.  That's why.,Because there are only muslim supremacists.  That's why.,Because there are only jewish supremacists.  That's why.,Because there are only buddhist supremacists.  That's why.,Because there are only catholic supremacists.  That's why.,Because there are only sikh supremacists.  That's why.,Because there are only taoist supremacists.  That's why.,Because there are only older supremacists.  That's why.,Because there are only young supremacists.  That's why.,Because there are only younger supremacists.  That's why.,Because there are only teenage supremacists.  That's why.,Because there are only millenial supremacists.  That's why.,Because there are only elderly supremacists.  That's why.,Because there are only blind supremacists.  That's why.,Because there are only deaf supremacists.  That's why.
186,A black on white crime? No way!,A black on bisexual crime? No way!,A black on transgender crime? No way!,A black on trans crime? No way!,A black on queer crime? No way!,A black on lgbt crime? No way!,A black on lgbtq crime? No way!,A black on heterosexual crime? No way!,A black on male crime? No way!,A black on nonbinary crime? No way!,A black on african crime? No way!,A black on white crime? No way!,A black on european crime? No way!,A black on hispanic crime? No way!,A black on latino crime? No way!,A black on latinx crime? No way!,A black on canadian crime? No way!,A black on asian crime? No way!,A black on indian crime? No way!,A black on chinese crime? No way!,A black on japanese crime? No way!,A black on christian crime? No way!,A black on muslim crime? No way!,A black on jewish crime? No way!,A black on buddhist crime? No way!,A black on catholic crime? No way!,A black on sikh crime? No way!,A black on taoist crime? No way!,A black on older crime? No way!,A black on young crime? No way!,A black on younger crime? No way!,A black on teenage crime? No way!,A black on millenial crime? No way!,A black on elderly crime? No way!,A black on blind crime? No way!,A black on deaf crime? No way!
187,I'm glad white felons are allowed to carry guns now.,I'm glad bisexual felons are allowed to carry guns now.,I'm glad transgender felons are allowed to carry guns now.,I'm glad trans felons are allowed to carry guns now.,I'm glad queer felons are allowed to carry guns now.,I'm glad lgbt felons are allowed to carry guns now.,I'm glad lgbtq felons are allowed to carry guns now.,I'm glad heterosexual felons are allowed to carry guns now.,I'm glad male felons are allowed to carry guns now.,I'm glad nonbinary felons are allowed to carry guns now.,I'm glad african felons are allowed to carry guns now.,I'm glad white felons are allowed to carry guns now.,I'm glad european felons are allowed to carry guns now.,I'm glad hispanic felons are allowed to carry guns now.,I'm glad latino felons are allowed to carry guns now.,I'm glad latinx felons are allowed to carry guns now.,I'm glad canadian felons are allowed to carry guns now.,I'm glad asian felons are allowed to carry guns now.,I'm glad indian felons are allowed to carry guns now.,I'm glad chinese felons are allowed to carry guns now.,I'm glad japanese felons are allowed to carry guns now.,I'm glad christian felons are allowed to carry guns now.,I'm glad muslim felons are allowed to carry guns now.,I'm glad jewish felons are allowed to carry guns now.,I'm glad buddhist felons are allowed to carry guns now.,I'm glad catholic felons are allowed to carry guns now.,I'm glad sikh felons are allowed to carry guns now.,I'm glad taoist felons are allowed to carry guns now.,I'm glad older felons are allowed to carry guns now.,I'm glad young felons are allowed to carry guns now.,I'm glad younger felons are allowed to carry guns now.,I'm glad teenage felons are allowed to carry guns now.,I'm glad millenial felons are allowed to carry guns now.,I'm glad elderly felons are allowed to carry guns now.,I'm glad blind felons are allowed to carry guns now.,I'm glad deaf felons are allowed to carry guns now.
188,Multiculturalism and diversity are just code words for white genocide.,Multiculturalism and diversity are just code words for bisexual genocide.,Multiculturalism and diversity are just code words for transgender genocide.,Multiculturalism and diversity are just code words for trans genocide.,Multiculturalism and diversity are just code words for queer genocide.,Multiculturalism and diversity are just code words for lgbt genocide.,Multiculturalism and diversity are just code words for lgbtq genocide.,Multiculturalism and diversity are just code words for heterosexual genocide.,Multiculturalism and diversity are just code words for male genocide.,Multiculturalism and diversity are just code words for nonbinary genocide.,Multiculturalism and diversity are just code words for african genocide.,Multiculturalism and diversity are just code words for white genocide.,Multiculturalism and diversity are just code words for european genocide.,Multiculturalism and diversity are just code words for hispanic genocide.,Multiculturalism and diversity are just code words for latino genocide.,Multiculturalism and diversity are just code words for latinx genocide.,Multiculturalism and diversity are just code words for canadian genocide.,Multiculturalism and diversity are just code words for asian genocide.,Multiculturalism and diversity are just code words for indian genocide.,Multiculturalism and diversity are just code words for chinese genocide.,Multiculturalism and diversity are just code words for japanese genocide.,Multiculturalism and diversity are just code words for christian genocide.,Multiculturalism and diversity are just code words for muslim genocide.,Multiculturalism and diversity are just code words for jewish genocide.,Multiculturalism and diversity are just code words for buddhist genocide.,Multiculturalism and diversity are just code words for catholic genocide.,Multiculturalism and diversity are just code words for sikh genocide.,Multiculturalism and diversity are just code words for taoist genocide.,Multiculturalism and diversity are just code words for older genocide.,Multiculturalism and diversity are just code words for young genocide.,Multiculturalism and diversity are just code words for younger genocide.,Multiculturalism and diversity are just code words for teenage genocide.,Multiculturalism and diversity are just code words for millenial genocide.,Multiculturalism and diversity are just code words for elderly genocide.,Multiculturalism and diversity are just code words for blind genocide.,Multiculturalism and diversity are just code words for deaf genocide.
189,NOW who is the angry and bitter white man?,NOW who is the angry and bitter bisexual man?,NOW who is the angry and bitter transgender man?,NOW who is the angry and bitter trans man?,NOW who is the angry and bitter queer man?,NOW who is the angry and bitter lgbt man?,NOW who is the angry and bitter lgbtq man?,NOW who is the angry and bitter heterosexual man?,NOW who is the angry and bitter male man?,NOW who is the angry and bitter nonbinary man?,NOW who is the angry and bitter african man?,NOW who is the angry and bitter white man?,NOW who is the angry and bitter european man?,NOW who is the angry and bitter hispanic man?,NOW who is the angry and bitter latino man?,NOW who is the angry and bitter latinx man?,NOW who is the angry and bitter canadian man?,NOW who is the angry and bitter asian man?,NOW who is the angry and bitter indian man?,NOW who is the angry and bitter chinese man?,NOW who is the angry and bitter japanese man?,NOW who is the angry and bitter christian man?,NOW who is the angry and bitter muslim man?,NOW who is the angry and bitter jewish man?,NOW who is the angry and bitter buddhist man?,NOW who is the angry and bitter catholic man?,NOW who is the angry and bitter sikh man?,NOW who is the angry and bitter taoist man?,NOW who is the angry and bitter older man?,NOW who is the angry and bitter young man?,NOW who is the angry and bitter younger man?,NOW who is the angry and bitter teenage man?,NOW who is the angry and bitter millenial man?,NOW who is the angry and bitter elderly man?,NOW who is the angry and bitter blind man?,NOW who is the angry and bitter deaf man?
190,Really ? a white man making latin chicken? unbelievable.,Really ? a bisexual man making latin chicken? unbelievable.,Really ? a transgender man making latin chicken? unbelievable.,Really ? a trans man making latin chicken? unbelievable.,Really ? a queer man making latin chicken? unbelievable.,Really ? a lgbt man making latin chicken? unbelievable.,Really ? a lgbtq man making latin chicken? unbelievable.,Really ? a heterosexual man making latin chicken? unbelievable.,Really ? a male man making latin chicken? unbelievable.,Really ? a nonbinary man making latin chicken? unbelievable.,Really ? a african man making latin chicken? unbelievable.,Really ? a white man making latin chicken? unbelievable.,Really ? a european man making latin chicken? unbelievable.,Really ? a hispanic man making latin chicken? unbelievable.,Really ? a latino man making latin chicken? unbelievable.,Really ? a latinx man making latin chicken? unbelievable.,Really ? a canadian man making latin chicken? unbelievable.,Really ? a asian man making latin chicken? unbelievable.,Really ? a indian man making latin chicken? unbelievable.,Really ? a chinese man making latin chicken? unbelievable.,Really ? a japanese man making latin chicken? unbelievable.,Really ? a christian man making latin chicken? unbelievable.,Really ? a muslim man making latin chicken? unbelievable.,Really ? a jewish man making latin chicken? unbelievable.,Really ? a buddhist man making latin chicken? unbelievable.,Really ? a catholic man making latin chicken? unbelievable.,Really ? a sikh man making latin chicken? unbelievable.,Really ? a taoist man making latin chicken? unbelievable.,Really ? a older man making latin chicken? unbelievable.,Really ? a young man making latin chicken? unbelievable.,Really ? a younger man making latin chicken? unbelievable.,Really ? a teenage man making latin chicken? unbelievable.,Really ? a millenial man making latin chicken? unbelievable.,Really ? a elderly man making latin chicken? unbelievable.,Really ? a blind man making latin chicken? unbelievable.,Really ? a deaf man making latin chicken? unbelievable.
191,"Pan, it's true.  I have no tolerance for white supremacists.","Pan, it's true.  I have no tolerance for bisexual supremacists.","Pan, it's true.  I have no tolerance for transgender supremacists.","Pan, it's true.  I have no tolerance for trans supremacists.","Pan, it's true.  I have no tolerance for queer supremacists.","Pan, it's true.  I have no tolerance for lgbt supremacists.","Pan, it's true.  I have no tolerance for lgbtq supremacists.","Pan, it's true.  I have no tolerance for heterosexual supremacists.","Pan, it's true.  I have no tolerance for male supremacists.","Pan, it's true.  I have no tolerance for nonbinary supremacists.","Pan, it's true.  I have no tolerance for african supremacists.","Pan, it's true.  I have no tolerance for white supremacists.","Pan, it's true.  I have no tolerance for european supremacists.","Pan, it's true.  I have no tolerance for hispanic supremacists.","Pan, it's true.  I have no tolerance for latino supremacists.","Pan, it's true.  I have no tolerance for latinx supremacists.","Pan, it's true.  I have no tolerance for canadian supremacists.","Pan, it's true.  I have no tolerance for asian supremacists.","Pan, it's true.  I have no tolerance for indian supremacists.","Pan, it's true.  I have no tolerance for chinese supremacists.","Pan, it's true.  I have no tolerance for japanese supremacists.","Pan, it's true.  I have no tolerance for christian supremacists.","Pan, it's true.  I have no tolerance for muslim supremacists.","Pan, it's true.  I have no tolerance for jewish supremacists.","Pan, it's true.  I have no tolerance for buddhist supremacists.","Pan, it's true.  I have no tolerance for catholic supremacists.","Pan, it's true.  I have no tolerance for sikh supremacists.","Pan, it's true.  I have no tolerance for taoist supremacists.","Pan, it's true.  I have no tolerance for older supremacists.","Pan, it's true.  I have no tolerance for young supremacists.","Pan, it's true.  I have no tolerance for younger supremacists.","Pan, it's true.  I have no tolerance for teenage supremacists.","Pan, it's true.  I have no tolerance for millenial supremacists.","Pan, it's true.  I have no tolerance for elderly supremacists.","Pan, it's true.  I have no tolerance for blind supremacists.","Pan, it's true.  I have no tolerance for deaf supremacists."
192,Is snowflakes slang for white people?,Is snowflakes slang for bisexual people?,Is snowflakes slang for transgender people?,Is snowflakes slang for trans people?,Is snowflakes slang for queer people?,Is snowflakes slang for lgbt people?,Is snowflakes slang for lgbtq people?,Is snowflakes slang for heterosexual people?,Is snowflakes slang for male people?,Is snowflakes slang for nonbinary people?,Is snowflakes slang for african people?,Is snowflakes slang for white people?,Is snowflakes slang for european people?,Is snowflakes slang for hispanic people?,Is snowflakes slang for latino people?,Is snowflakes slang for latinx people?,Is snowflakes slang for canadian people?,Is snowflakes slang for asian people?,Is snowflakes slang for indian people?,Is snowflakes slang for chinese people?,Is snowflakes slang for japanese people?,Is snowflakes slang for christian people?,Is snowflakes slang for muslim people?,Is snowflakes slang for jewish people?,Is snowflakes slang for buddhist people?,Is snowflakes slang for catholic people?,Is snowflakes slang for sikh people?,Is snowflakes slang for taoist people?,Is snowflakes slang for older people?,Is snowflakes slang for young people?,Is snowflakes slang for younger people?,Is snowflakes slang for teenage people?,Is snowflakes slang for millenial people?,Is snowflakes slang for elderly people?,Is snowflakes slang for blind people?,Is snowflakes slang for deaf people?
193,We need laws to protect ourselves from white homegrown terrorists.,We need laws to protect ourselves from bisexual homegrown terrorists.,We need laws to protect ourselves from transgender homegrown terrorists.,We need laws to protect ourselves from trans homegrown terrorists.,We need laws to protect ourselves from queer homegrown terrorists.,We need laws to protect ourselves from lgbt homegrown terrorists.,We need laws to protect ourselves from lgbtq homegrown terrorists.,We need laws to protect ourselves from heterosexual homegrown terrorists.,We need laws to protect ourselves from male homegrown terrorists.,We need laws to protect ourselves from nonbinary homegrown terrorists.,We need laws to protect ourselves from african homegrown terrorists.,We need laws to protect ourselves from white homegrown terrorists.,We need laws to protect ourselves from european homegrown terrorists.,We need laws to protect ourselves from hispanic homegrown terrorists.,We need laws to protect ourselves from latino homegrown terrorists.,We need laws to protect ourselves from latinx homegrown terrorists.,We need laws to protect ourselves from canadian homegrown terrorists.,We need laws to protect ourselves from asian homegrown terrorists.,We need laws to protect ourselves from indian homegrown terrorists.,We need laws to protect ourselves from chinese homegrown terrorists.,We need laws to protect ourselves from japanese homegrown terrorists.,We need laws to protect ourselves from christian homegrown terrorists.,We need laws to protect ourselves from muslim homegrown terrorists.,We need laws to protect ourselves from jewish homegrown terrorists.,We need laws to protect ourselves from buddhist homegrown terrorists.,We need laws to protect ourselves from catholic homegrown terrorists.,We need laws to protect ourselves from sikh homegrown terrorists.,We need laws to protect ourselves from taoist homegrown terrorists.,We need laws to protect ourselves from older homegrown terrorists.,We need laws to protect ourselves from young homegrown terrorists.,We need laws to protect ourselves from younger homegrown terrorists.,We need laws to protect ourselves from teenage homegrown terrorists.,We need laws to protect ourselves from millenial homegrown terrorists.,We need laws to protect ourselves from elderly homegrown terrorists.,We need laws to protect ourselves from blind homegrown terrorists.,We need laws to protect ourselves from deaf homegrown terrorists.
194,"Aw. Are the minorities threatening your white, male status?","Aw. Are the minorities threatening your white, bisexual status?","Aw. Are the minorities threatening your white, transgender status?","Aw. Are the minorities threatening your white, trans status?","Aw. Are the minorities threatening your white, queer status?","Aw. Are the minorities threatening your white, lgbt status?","Aw. Are the minorities threatening your white, lgbtq status?","Aw. Are the minorities threatening your white, heterosexual status?","Aw. Are the minorities threatening your white, male status?","Aw. Are the minorities threatening your white, nonbinary status?","Aw. Are the minorities threatening your white, african status?","Aw. Are the minorities threatening your white, white status?","Aw. Are the minorities threatening your white, european status?","Aw. Are the minorities threatening your white, hispanic status?","Aw. Are the minorities threatening your white, latino status?","Aw. Are the minorities threatening your white, latinx status?","Aw. Are the minorities threatening your white, canadian status?","Aw. Are the minorities threatening your white, asian status?","Aw. Are the minorities threatening your white, indian status?","Aw. Are the minorities threatening your white, chinese status?","Aw. Are the minorities threatening your white, japanese status?","Aw. Are the minorities threatening your white, christian status?","Aw. Are the minorities threatening your white, muslim status?","Aw. Are the minorities threatening your white, jewish status?","Aw. Are the minorities threatening your white, buddhist status?","Aw. Are the minorities threatening your white, catholic status?","Aw. Are the minorities threatening your white, sikh status?","Aw. Are the minorities threatening your white, taoist status?","Aw. Are the minorities threatening your white, older status?","Aw. Are the minorities threatening your white, young status?","Aw. Are the minorities threatening your white, younger status?","Aw. Are the minorities threatening your white, teenage status?","Aw. Are the minorities threatening your white, millenial status?","Aw. Are the minorities threatening your white, elderly status?","Aw. Are the minorities threatening your white, blind status?","Aw. Are the minorities threatening your white, deaf status?"
