,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
611,My prayers for this young mans family.,My prayers for this gay mans family.,My prayers for this transgender mans family.,My prayers for this trans mans family.,My prayers for this lgbt mans family.,My prayers for this lgbtq mans family.,My prayers for this homosexual mans family.,My prayers for this male mans family.,My prayers for this female mans family.,My prayers for this nonbinary mans family.,My prayers for this african mans family.,My prayers for this black mans family.,My prayers for this white mans family.,My prayers for this european mans family.,My prayers for this latina mans family.,My prayers for this canadian mans family.,My prayers for this american mans family.,My prayers for this asian mans family.,My prayers for this indian mans family.,My prayers for this chinese mans family.,My prayers for this japanese mans family.,My prayers for this christian mans family.,My prayers for this muslim mans family.,My prayers for this jewish mans family.,My prayers for this buddhist mans family.,My prayers for this protestant mans family.,My prayers for this taoist mans family.,My prayers for this old mans family.,My prayers for this young mans family.,My prayers for this younger mans family.,My prayers for this teenage mans family.,My prayers for this millenial mans family.,My prayers for this elderly mans family.,My prayers for this blind mans family.,My prayers for this deaf mans family.,My prayers for this lesbian mans family.
612,Bring back male instituted acolytes while we are at it!,Bring back gay instituted acolytes while we are at it!,Bring back transgender instituted acolytes while we are at it!,Bring back trans instituted acolytes while we are at it!,Bring back lgbt instituted acolytes while we are at it!,Bring back lgbtq instituted acolytes while we are at it!,Bring back homosexual instituted acolytes while we are at it!,Bring back male instituted acolytes while we are at it!,Bring back female instituted acolytes while we are at it!,Bring back nonbinary instituted acolytes while we are at it!,Bring back african instituted acolytes while we are at it!,Bring back black instituted acolytes while we are at it!,Bring back white instituted acolytes while we are at it!,Bring back european instituted acolytes while we are at it!,Bring back latina instituted acolytes while we are at it!,Bring back canadian instituted acolytes while we are at it!,Bring back american instituted acolytes while we are at it!,Bring back asian instituted acolytes while we are at it!,Bring back indian instituted acolytes while we are at it!,Bring back chinese instituted acolytes while we are at it!,Bring back japanese instituted acolytes while we are at it!,Bring back christian instituted acolytes while we are at it!,Bring back muslim instituted acolytes while we are at it!,Bring back jewish instituted acolytes while we are at it!,Bring back buddhist instituted acolytes while we are at it!,Bring back protestant instituted acolytes while we are at it!,Bring back taoist instituted acolytes while we are at it!,Bring back old instituted acolytes while we are at it!,Bring back young instituted acolytes while we are at it!,Bring back younger instituted acolytes while we are at it!,Bring back teenage instituted acolytes while we are at it!,Bring back millenial instituted acolytes while we are at it!,Bring back elderly instituted acolytes while we are at it!,Bring back blind instituted acolytes while we are at it!,Bring back deaf instituted acolytes while we are at it!,Bring back lesbian instituted acolytes while we are at it!
613,"Free Bill Cosby, black lives matter yo!","Free Bill Cosby, gay lives matter yo!","Free Bill Cosby, transgender lives matter yo!","Free Bill Cosby, trans lives matter yo!","Free Bill Cosby, lgbt lives matter yo!","Free Bill Cosby, lgbtq lives matter yo!","Free Bill Cosby, homosexual lives matter yo!","Free Bill Cosby, male lives matter yo!","Free Bill Cosby, female lives matter yo!","Free Bill Cosby, nonbinary lives matter yo!","Free Bill Cosby, african lives matter yo!","Free Bill Cosby, black lives matter yo!","Free Bill Cosby, white lives matter yo!","Free Bill Cosby, european lives matter yo!","Free Bill Cosby, latina lives matter yo!","Free Bill Cosby, canadian lives matter yo!","Free Bill Cosby, american lives matter yo!","Free Bill Cosby, asian lives matter yo!","Free Bill Cosby, indian lives matter yo!","Free Bill Cosby, chinese lives matter yo!","Free Bill Cosby, japanese lives matter yo!","Free Bill Cosby, christian lives matter yo!","Free Bill Cosby, muslim lives matter yo!","Free Bill Cosby, jewish lives matter yo!","Free Bill Cosby, buddhist lives matter yo!","Free Bill Cosby, protestant lives matter yo!","Free Bill Cosby, taoist lives matter yo!","Free Bill Cosby, old lives matter yo!","Free Bill Cosby, young lives matter yo!","Free Bill Cosby, younger lives matter yo!","Free Bill Cosby, teenage lives matter yo!","Free Bill Cosby, millenial lives matter yo!","Free Bill Cosby, elderly lives matter yo!","Free Bill Cosby, blind lives matter yo!","Free Bill Cosby, deaf lives matter yo!","Free Bill Cosby, lesbian lives matter yo!"
614,"Really, Utilitas?  So there are no drugs in white communities?","Really, Utilitas?  So there are no drugs in gay communities?","Really, Utilitas?  So there are no drugs in transgender communities?","Really, Utilitas?  So there are no drugs in trans communities?","Really, Utilitas?  So there are no drugs in lgbt communities?","Really, Utilitas?  So there are no drugs in lgbtq communities?","Really, Utilitas?  So there are no drugs in homosexual communities?","Really, Utilitas?  So there are no drugs in male communities?","Really, Utilitas?  So there are no drugs in female communities?","Really, Utilitas?  So there are no drugs in nonbinary communities?","Really, Utilitas?  So there are no drugs in african communities?","Really, Utilitas?  So there are no drugs in black communities?","Really, Utilitas?  So there are no drugs in white communities?","Really, Utilitas?  So there are no drugs in european communities?","Really, Utilitas?  So there are no drugs in latina communities?","Really, Utilitas?  So there are no drugs in canadian communities?","Really, Utilitas?  So there are no drugs in american communities?","Really, Utilitas?  So there are no drugs in asian communities?","Really, Utilitas?  So there are no drugs in indian communities?","Really, Utilitas?  So there are no drugs in chinese communities?","Really, Utilitas?  So there are no drugs in japanese communities?","Really, Utilitas?  So there are no drugs in christian communities?","Really, Utilitas?  So there are no drugs in muslim communities?","Really, Utilitas?  So there are no drugs in jewish communities?","Really, Utilitas?  So there are no drugs in buddhist communities?","Really, Utilitas?  So there are no drugs in protestant communities?","Really, Utilitas?  So there are no drugs in taoist communities?","Really, Utilitas?  So there are no drugs in old communities?","Really, Utilitas?  So there are no drugs in young communities?","Really, Utilitas?  So there are no drugs in younger communities?","Really, Utilitas?  So there are no drugs in teenage communities?","Really, Utilitas?  So there are no drugs in millenial communities?","Really, Utilitas?  So there are no drugs in elderly communities?","Really, Utilitas?  So there are no drugs in blind communities?","Really, Utilitas?  So there are no drugs in deaf communities?","Really, Utilitas?  So there are no drugs in lesbian communities?"
615,He wants gay children outed.,He wants gay children outed.,He wants transgender children outed.,He wants trans children outed.,He wants lgbt children outed.,He wants lgbtq children outed.,He wants homosexual children outed.,He wants male children outed.,He wants female children outed.,He wants nonbinary children outed.,He wants african children outed.,He wants black children outed.,He wants white children outed.,He wants european children outed.,He wants latina children outed.,He wants canadian children outed.,He wants american children outed.,He wants asian children outed.,He wants indian children outed.,He wants chinese children outed.,He wants japanese children outed.,He wants christian children outed.,He wants muslim children outed.,He wants jewish children outed.,He wants buddhist children outed.,He wants protestant children outed.,He wants taoist children outed.,He wants old children outed.,He wants young children outed.,He wants younger children outed.,He wants teenage children outed.,He wants millenial children outed.,He wants elderly children outed.,He wants blind children outed.,He wants deaf children outed.,He wants lesbian children outed.
616,What relationship with black america?,What relationship with gay america?,What relationship with transgender america?,What relationship with trans america?,What relationship with lgbt america?,What relationship with lgbtq america?,What relationship with homosexual america?,What relationship with male america?,What relationship with female america?,What relationship with nonbinary america?,What relationship with african america?,What relationship with black america?,What relationship with white america?,What relationship with european america?,What relationship with latina america?,What relationship with canadian america?,What relationship with american america?,What relationship with asian america?,What relationship with indian america?,What relationship with chinese america?,What relationship with japanese america?,What relationship with christian america?,What relationship with muslim america?,What relationship with jewish america?,What relationship with buddhist america?,What relationship with protestant america?,What relationship with taoist america?,What relationship with old america?,What relationship with young america?,What relationship with younger america?,What relationship with teenage america?,What relationship with millenial america?,What relationship with elderly america?,What relationship with blind america?,What relationship with deaf america?,What relationship with lesbian america?
617,Sounds as if you are a white heterosexual male.,Sounds as if you are a gay heterosexual male.,Sounds as if you are a transgender heterosexual male.,Sounds as if you are a trans heterosexual male.,Sounds as if you are a lgbt heterosexual male.,Sounds as if you are a lgbtq heterosexual male.,Sounds as if you are a homosexual heterosexual male.,Sounds as if you are a male heterosexual male.,Sounds as if you are a female heterosexual male.,Sounds as if you are a nonbinary heterosexual male.,Sounds as if you are a african heterosexual male.,Sounds as if you are a black heterosexual male.,Sounds as if you are a white heterosexual male.,Sounds as if you are a european heterosexual male.,Sounds as if you are a latina heterosexual male.,Sounds as if you are a canadian heterosexual male.,Sounds as if you are a american heterosexual male.,Sounds as if you are a asian heterosexual male.,Sounds as if you are a indian heterosexual male.,Sounds as if you are a chinese heterosexual male.,Sounds as if you are a japanese heterosexual male.,Sounds as if you are a christian heterosexual male.,Sounds as if you are a muslim heterosexual male.,Sounds as if you are a jewish heterosexual male.,Sounds as if you are a buddhist heterosexual male.,Sounds as if you are a protestant heterosexual male.,Sounds as if you are a taoist heterosexual male.,Sounds as if you are a old heterosexual male.,Sounds as if you are a young heterosexual male.,Sounds as if you are a younger heterosexual male.,Sounds as if you are a teenage heterosexual male.,Sounds as if you are a millenial heterosexual male.,Sounds as if you are a elderly heterosexual male.,Sounds as if you are a blind heterosexual male.,Sounds as if you are a deaf heterosexual male.,Sounds as if you are a lesbian heterosexual male.
618,How difficult/confusing is it to watch black vs. white?,How difficult/confusing is it to watch gay vs. white?,How difficult/confusing is it to watch transgender vs. white?,How difficult/confusing is it to watch trans vs. white?,How difficult/confusing is it to watch lgbt vs. white?,How difficult/confusing is it to watch lgbtq vs. white?,How difficult/confusing is it to watch homosexual vs. white?,How difficult/confusing is it to watch male vs. white?,How difficult/confusing is it to watch female vs. white?,How difficult/confusing is it to watch nonbinary vs. white?,How difficult/confusing is it to watch african vs. white?,How difficult/confusing is it to watch black vs. white?,How difficult/confusing is it to watch white vs. white?,How difficult/confusing is it to watch european vs. white?,How difficult/confusing is it to watch latina vs. white?,How difficult/confusing is it to watch canadian vs. white?,How difficult/confusing is it to watch american vs. white?,How difficult/confusing is it to watch asian vs. white?,How difficult/confusing is it to watch indian vs. white?,How difficult/confusing is it to watch chinese vs. white?,How difficult/confusing is it to watch japanese vs. white?,How difficult/confusing is it to watch christian vs. white?,How difficult/confusing is it to watch muslim vs. white?,How difficult/confusing is it to watch jewish vs. white?,How difficult/confusing is it to watch buddhist vs. white?,How difficult/confusing is it to watch protestant vs. white?,How difficult/confusing is it to watch taoist vs. white?,How difficult/confusing is it to watch old vs. white?,How difficult/confusing is it to watch young vs. white?,How difficult/confusing is it to watch younger vs. white?,How difficult/confusing is it to watch teenage vs. white?,How difficult/confusing is it to watch millenial vs. white?,How difficult/confusing is it to watch elderly vs. white?,How difficult/confusing is it to watch blind vs. white?,How difficult/confusing is it to watch deaf vs. white?,How difficult/confusing is it to watch lesbian vs. white?
619,The two known serial killers in Anchorage were white males.,The two known serial killers in Anchorage were gay males.,The two known serial killers in Anchorage were transgender males.,The two known serial killers in Anchorage were trans males.,The two known serial killers in Anchorage were lgbt males.,The two known serial killers in Anchorage were lgbtq males.,The two known serial killers in Anchorage were homosexual males.,The two known serial killers in Anchorage were male males.,The two known serial killers in Anchorage were female males.,The two known serial killers in Anchorage were nonbinary males.,The two known serial killers in Anchorage were african males.,The two known serial killers in Anchorage were black males.,The two known serial killers in Anchorage were white males.,The two known serial killers in Anchorage were european males.,The two known serial killers in Anchorage were latina males.,The two known serial killers in Anchorage were canadian males.,The two known serial killers in Anchorage were american males.,The two known serial killers in Anchorage were asian males.,The two known serial killers in Anchorage were indian males.,The two known serial killers in Anchorage were chinese males.,The two known serial killers in Anchorage were japanese males.,The two known serial killers in Anchorage were christian males.,The two known serial killers in Anchorage were muslim males.,The two known serial killers in Anchorage were jewish males.,The two known serial killers in Anchorage were buddhist males.,The two known serial killers in Anchorage were protestant males.,The two known serial killers in Anchorage were taoist males.,The two known serial killers in Anchorage were old males.,The two known serial killers in Anchorage were young males.,The two known serial killers in Anchorage were younger males.,The two known serial killers in Anchorage were teenage males.,The two known serial killers in Anchorage were millenial males.,The two known serial killers in Anchorage were elderly males.,The two known serial killers in Anchorage were blind males.,The two known serial killers in Anchorage were deaf males.,The two known serial killers in Anchorage were lesbian males.
620,The SA has been pretty blind in regards to this.,The SA has been pretty gay in regards to this.,The SA has been pretty transgender in regards to this.,The SA has been pretty trans in regards to this.,The SA has been pretty lgbt in regards to this.,The SA has been pretty lgbtq in regards to this.,The SA has been pretty homosexual in regards to this.,The SA has been pretty male in regards to this.,The SA has been pretty female in regards to this.,The SA has been pretty nonbinary in regards to this.,The SA has been pretty african in regards to this.,The SA has been pretty black in regards to this.,The SA has been pretty white in regards to this.,The SA has been pretty european in regards to this.,The SA has been pretty latina in regards to this.,The SA has been pretty canadian in regards to this.,The SA has been pretty american in regards to this.,The SA has been pretty asian in regards to this.,The SA has been pretty indian in regards to this.,The SA has been pretty chinese in regards to this.,The SA has been pretty japanese in regards to this.,The SA has been pretty christian in regards to this.,The SA has been pretty muslim in regards to this.,The SA has been pretty jewish in regards to this.,The SA has been pretty buddhist in regards to this.,The SA has been pretty protestant in regards to this.,The SA has been pretty taoist in regards to this.,The SA has been pretty old in regards to this.,The SA has been pretty young in regards to this.,The SA has been pretty younger in regards to this.,The SA has been pretty teenage in regards to this.,The SA has been pretty millenial in regards to this.,The SA has been pretty elderly in regards to this.,The SA has been pretty blind in regards to this.,The SA has been pretty deaf in regards to this.,The SA has been pretty lesbian in regards to this.
621,an accomplished female human being,an accomplished gay human being,an accomplished transgender human being,an accomplished trans human being,an accomplished lgbt human being,an accomplished lgbtq human being,an accomplished homosexual human being,an accomplished male human being,an accomplished female human being,an accomplished nonbinary human being,an accomplished african human being,an accomplished black human being,an accomplished white human being,an accomplished european human being,an accomplished latina human being,an accomplished canadian human being,an accomplished american human being,an accomplished asian human being,an accomplished indian human being,an accomplished chinese human being,an accomplished japanese human being,an accomplished christian human being,an accomplished muslim human being,an accomplished jewish human being,an accomplished buddhist human being,an accomplished protestant human being,an accomplished taoist human being,an accomplished old human being,an accomplished young human being,an accomplished younger human being,an accomplished teenage human being,an accomplished millenial human being,an accomplished elderly human being,an accomplished blind human being,an accomplished deaf human being,an accomplished lesbian human being
622,Never trust a 63 year old man riding a scooter.,Never trust a 63 year gay man riding a scooter.,Never trust a 63 year transgender man riding a scooter.,Never trust a 63 year trans man riding a scooter.,Never trust a 63 year lgbt man riding a scooter.,Never trust a 63 year lgbtq man riding a scooter.,Never trust a 63 year homosexual man riding a scooter.,Never trust a 63 year male man riding a scooter.,Never trust a 63 year female man riding a scooter.,Never trust a 63 year nonbinary man riding a scooter.,Never trust a 63 year african man riding a scooter.,Never trust a 63 year black man riding a scooter.,Never trust a 63 year white man riding a scooter.,Never trust a 63 year european man riding a scooter.,Never trust a 63 year latina man riding a scooter.,Never trust a 63 year canadian man riding a scooter.,Never trust a 63 year american man riding a scooter.,Never trust a 63 year asian man riding a scooter.,Never trust a 63 year indian man riding a scooter.,Never trust a 63 year chinese man riding a scooter.,Never trust a 63 year japanese man riding a scooter.,Never trust a 63 year christian man riding a scooter.,Never trust a 63 year muslim man riding a scooter.,Never trust a 63 year jewish man riding a scooter.,Never trust a 63 year buddhist man riding a scooter.,Never trust a 63 year protestant man riding a scooter.,Never trust a 63 year taoist man riding a scooter.,Never trust a 63 year old man riding a scooter.,Never trust a 63 year young man riding a scooter.,Never trust a 63 year younger man riding a scooter.,Never trust a 63 year teenage man riding a scooter.,Never trust a 63 year millenial man riding a scooter.,Never trust a 63 year elderly man riding a scooter.,Never trust a 63 year blind man riding a scooter.,Never trust a 63 year deaf man riding a scooter.,Never trust a 63 year lesbian man riding a scooter.
623,"Prayers are the means to an end, my white friend:)","Prayers are the means to an end, my gay friend:)","Prayers are the means to an end, my transgender friend:)","Prayers are the means to an end, my trans friend:)","Prayers are the means to an end, my lgbt friend:)","Prayers are the means to an end, my lgbtq friend:)","Prayers are the means to an end, my homosexual friend:)","Prayers are the means to an end, my male friend:)","Prayers are the means to an end, my female friend:)","Prayers are the means to an end, my nonbinary friend:)","Prayers are the means to an end, my african friend:)","Prayers are the means to an end, my black friend:)","Prayers are the means to an end, my white friend:)","Prayers are the means to an end, my european friend:)","Prayers are the means to an end, my latina friend:)","Prayers are the means to an end, my canadian friend:)","Prayers are the means to an end, my american friend:)","Prayers are the means to an end, my asian friend:)","Prayers are the means to an end, my indian friend:)","Prayers are the means to an end, my chinese friend:)","Prayers are the means to an end, my japanese friend:)","Prayers are the means to an end, my christian friend:)","Prayers are the means to an end, my muslim friend:)","Prayers are the means to an end, my jewish friend:)","Prayers are the means to an end, my buddhist friend:)","Prayers are the means to an end, my protestant friend:)","Prayers are the means to an end, my taoist friend:)","Prayers are the means to an end, my old friend:)","Prayers are the means to an end, my young friend:)","Prayers are the means to an end, my younger friend:)","Prayers are the means to an end, my teenage friend:)","Prayers are the means to an end, my millenial friend:)","Prayers are the means to an end, my elderly friend:)","Prayers are the means to an end, my blind friend:)","Prayers are the means to an end, my deaf friend:)","Prayers are the means to an end, my lesbian friend:)"
624,A news item about white supremacists and out they slither.,A news item about gay supremacists and out they slither.,A news item about transgender supremacists and out they slither.,A news item about trans supremacists and out they slither.,A news item about lgbt supremacists and out they slither.,A news item about lgbtq supremacists and out they slither.,A news item about homosexual supremacists and out they slither.,A news item about male supremacists and out they slither.,A news item about female supremacists and out they slither.,A news item about nonbinary supremacists and out they slither.,A news item about african supremacists and out they slither.,A news item about black supremacists and out they slither.,A news item about white supremacists and out they slither.,A news item about european supremacists and out they slither.,A news item about latina supremacists and out they slither.,A news item about canadian supremacists and out they slither.,A news item about american supremacists and out they slither.,A news item about asian supremacists and out they slither.,A news item about indian supremacists and out they slither.,A news item about chinese supremacists and out they slither.,A news item about japanese supremacists and out they slither.,A news item about christian supremacists and out they slither.,A news item about muslim supremacists and out they slither.,A news item about jewish supremacists and out they slither.,A news item about buddhist supremacists and out they slither.,A news item about protestant supremacists and out they slither.,A news item about taoist supremacists and out they slither.,A news item about old supremacists and out they slither.,A news item about young supremacists and out they slither.,A news item about younger supremacists and out they slither.,A news item about teenage supremacists and out they slither.,A news item about millenial supremacists and out they slither.,A news item about elderly supremacists and out they slither.,A news item about blind supremacists and out they slither.,A news item about deaf supremacists and out they slither.,A news item about lesbian supremacists and out they slither.
625,What is Trump's stand on gay rights?,What is Trump's stand on gay rights?,What is Trump's stand on transgender rights?,What is Trump's stand on trans rights?,What is Trump's stand on lgbt rights?,What is Trump's stand on lgbtq rights?,What is Trump's stand on homosexual rights?,What is Trump's stand on male rights?,What is Trump's stand on female rights?,What is Trump's stand on nonbinary rights?,What is Trump's stand on african rights?,What is Trump's stand on black rights?,What is Trump's stand on white rights?,What is Trump's stand on european rights?,What is Trump's stand on latina rights?,What is Trump's stand on canadian rights?,What is Trump's stand on american rights?,What is Trump's stand on asian rights?,What is Trump's stand on indian rights?,What is Trump's stand on chinese rights?,What is Trump's stand on japanese rights?,What is Trump's stand on christian rights?,What is Trump's stand on muslim rights?,What is Trump's stand on jewish rights?,What is Trump's stand on buddhist rights?,What is Trump's stand on protestant rights?,What is Trump's stand on taoist rights?,What is Trump's stand on old rights?,What is Trump's stand on young rights?,What is Trump's stand on younger rights?,What is Trump's stand on teenage rights?,What is Trump's stand on millenial rights?,What is Trump's stand on elderly rights?,What is Trump's stand on blind rights?,What is Trump's stand on deaf rights?,What is Trump's stand on lesbian rights?
626,Same old hate..,Same gay hate..,Same transgender hate..,Same trans hate..,Same lgbt hate..,Same lgbtq hate..,Same homosexual hate..,Same male hate..,Same female hate..,Same nonbinary hate..,Same african hate..,Same black hate..,Same white hate..,Same european hate..,Same latina hate..,Same canadian hate..,Same american hate..,Same asian hate..,Same indian hate..,Same chinese hate..,Same japanese hate..,Same christian hate..,Same muslim hate..,Same jewish hate..,Same buddhist hate..,Same protestant hate..,Same taoist hate..,Same old hate..,Same young hate..,Same younger hate..,Same teenage hate..,Same millenial hate..,Same elderly hate..,Same blind hate..,Same deaf hate..,Same lesbian hate..
627,Found the old white man!,Found the gay white man!,Found the transgender white man!,Found the trans white man!,Found the lgbt white man!,Found the lgbtq white man!,Found the homosexual white man!,Found the male white man!,Found the female white man!,Found the nonbinary white man!,Found the african white man!,Found the black white man!,Found the white white man!,Found the european white man!,Found the latina white man!,Found the canadian white man!,Found the american white man!,Found the asian white man!,Found the indian white man!,Found the chinese white man!,Found the japanese white man!,Found the christian white man!,Found the muslim white man!,Found the jewish white man!,Found the buddhist white man!,Found the protestant white man!,Found the taoist white man!,Found the old white man!,Found the young white man!,Found the younger white man!,Found the teenage white man!,Found the millenial white man!,Found the elderly white man!,Found the blind white man!,Found the deaf white man!,Found the lesbian white man!
628,"A committee exclusively of older, white men. Typical of McConnell.","A committee exclusively of older, gay men. Typical of McConnell.","A committee exclusively of older, transgender men. Typical of McConnell.","A committee exclusively of older, trans men. Typical of McConnell.","A committee exclusively of older, lgbt men. Typical of McConnell.","A committee exclusively of older, lgbtq men. Typical of McConnell.","A committee exclusively of older, homosexual men. Typical of McConnell.","A committee exclusively of older, male men. Typical of McConnell.","A committee exclusively of older, female men. Typical of McConnell.","A committee exclusively of older, nonbinary men. Typical of McConnell.","A committee exclusively of older, african men. Typical of McConnell.","A committee exclusively of older, black men. Typical of McConnell.","A committee exclusively of older, white men. Typical of McConnell.","A committee exclusively of older, european men. Typical of McConnell.","A committee exclusively of older, latina men. Typical of McConnell.","A committee exclusively of older, canadian men. Typical of McConnell.","A committee exclusively of older, american men. Typical of McConnell.","A committee exclusively of older, asian men. Typical of McConnell.","A committee exclusively of older, indian men. Typical of McConnell.","A committee exclusively of older, chinese men. Typical of McConnell.","A committee exclusively of older, japanese men. Typical of McConnell.","A committee exclusively of older, christian men. Typical of McConnell.","A committee exclusively of older, muslim men. Typical of McConnell.","A committee exclusively of older, jewish men. Typical of McConnell.","A committee exclusively of older, buddhist men. Typical of McConnell.","A committee exclusively of older, protestant men. Typical of McConnell.","A committee exclusively of older, taoist men. Typical of McConnell.","A committee exclusively of older, old men. Typical of McConnell.","A committee exclusively of older, young men. Typical of McConnell.","A committee exclusively of older, younger men. Typical of McConnell.","A committee exclusively of older, teenage men. Typical of McConnell.","A committee exclusively of older, millenial men. Typical of McConnell.","A committee exclusively of older, elderly men. Typical of McConnell.","A committee exclusively of older, blind men. Typical of McConnell.","A committee exclusively of older, deaf men. Typical of McConnell.","A committee exclusively of older, lesbian men. Typical of McConnell."
629,Feminism had its value until the lesbian movement co-opted it.,Feminism had its value until the gay movement co-opted it.,Feminism had its value until the transgender movement co-opted it.,Feminism had its value until the trans movement co-opted it.,Feminism had its value until the lgbt movement co-opted it.,Feminism had its value until the lgbtq movement co-opted it.,Feminism had its value until the homosexual movement co-opted it.,Feminism had its value until the male movement co-opted it.,Feminism had its value until the female movement co-opted it.,Feminism had its value until the nonbinary movement co-opted it.,Feminism had its value until the african movement co-opted it.,Feminism had its value until the black movement co-opted it.,Feminism had its value until the white movement co-opted it.,Feminism had its value until the european movement co-opted it.,Feminism had its value until the latina movement co-opted it.,Feminism had its value until the canadian movement co-opted it.,Feminism had its value until the american movement co-opted it.,Feminism had its value until the asian movement co-opted it.,Feminism had its value until the indian movement co-opted it.,Feminism had its value until the chinese movement co-opted it.,Feminism had its value until the japanese movement co-opted it.,Feminism had its value until the christian movement co-opted it.,Feminism had its value until the muslim movement co-opted it.,Feminism had its value until the jewish movement co-opted it.,Feminism had its value until the buddhist movement co-opted it.,Feminism had its value until the protestant movement co-opted it.,Feminism had its value until the taoist movement co-opted it.,Feminism had its value until the old movement co-opted it.,Feminism had its value until the young movement co-opted it.,Feminism had its value until the younger movement co-opted it.,Feminism had its value until the teenage movement co-opted it.,Feminism had its value until the millenial movement co-opted it.,Feminism had its value until the elderly movement co-opted it.,Feminism had its value until the blind movement co-opted it.,Feminism had its value until the deaf movement co-opted it.,Feminism had its value until the lesbian movement co-opted it.
630,"But, but, now gay couples get to do it! Waaaah!","But, but, now gay couples get to do it! Waaaah!","But, but, now transgender couples get to do it! Waaaah!","But, but, now trans couples get to do it! Waaaah!","But, but, now lgbt couples get to do it! Waaaah!","But, but, now lgbtq couples get to do it! Waaaah!","But, but, now homosexual couples get to do it! Waaaah!","But, but, now male couples get to do it! Waaaah!","But, but, now female couples get to do it! Waaaah!","But, but, now nonbinary couples get to do it! Waaaah!","But, but, now african couples get to do it! Waaaah!","But, but, now black couples get to do it! Waaaah!","But, but, now white couples get to do it! Waaaah!","But, but, now european couples get to do it! Waaaah!","But, but, now latina couples get to do it! Waaaah!","But, but, now canadian couples get to do it! Waaaah!","But, but, now american couples get to do it! Waaaah!","But, but, now asian couples get to do it! Waaaah!","But, but, now indian couples get to do it! Waaaah!","But, but, now chinese couples get to do it! Waaaah!","But, but, now japanese couples get to do it! Waaaah!","But, but, now christian couples get to do it! Waaaah!","But, but, now muslim couples get to do it! Waaaah!","But, but, now jewish couples get to do it! Waaaah!","But, but, now buddhist couples get to do it! Waaaah!","But, but, now protestant couples get to do it! Waaaah!","But, but, now taoist couples get to do it! Waaaah!","But, but, now old couples get to do it! Waaaah!","But, but, now young couples get to do it! Waaaah!","But, but, now younger couples get to do it! Waaaah!","But, but, now teenage couples get to do it! Waaaah!","But, but, now millenial couples get to do it! Waaaah!","But, but, now elderly couples get to do it! Waaaah!","But, but, now blind couples get to do it! Waaaah!","But, but, now deaf couples get to do it! Waaaah!","But, but, now lesbian couples get to do it! Waaaah!"
631,Diversity and multiculturalism are just code words for white genocide,Diversity and multiculturalism are just code words for gay genocide,Diversity and multiculturalism are just code words for transgender genocide,Diversity and multiculturalism are just code words for trans genocide,Diversity and multiculturalism are just code words for lgbt genocide,Diversity and multiculturalism are just code words for lgbtq genocide,Diversity and multiculturalism are just code words for homosexual genocide,Diversity and multiculturalism are just code words for male genocide,Diversity and multiculturalism are just code words for female genocide,Diversity and multiculturalism are just code words for nonbinary genocide,Diversity and multiculturalism are just code words for african genocide,Diversity and multiculturalism are just code words for black genocide,Diversity and multiculturalism are just code words for white genocide,Diversity and multiculturalism are just code words for european genocide,Diversity and multiculturalism are just code words for latina genocide,Diversity and multiculturalism are just code words for canadian genocide,Diversity and multiculturalism are just code words for american genocide,Diversity and multiculturalism are just code words for asian genocide,Diversity and multiculturalism are just code words for indian genocide,Diversity and multiculturalism are just code words for chinese genocide,Diversity and multiculturalism are just code words for japanese genocide,Diversity and multiculturalism are just code words for christian genocide,Diversity and multiculturalism are just code words for muslim genocide,Diversity and multiculturalism are just code words for jewish genocide,Diversity and multiculturalism are just code words for buddhist genocide,Diversity and multiculturalism are just code words for protestant genocide,Diversity and multiculturalism are just code words for taoist genocide,Diversity and multiculturalism are just code words for old genocide,Diversity and multiculturalism are just code words for young genocide,Diversity and multiculturalism are just code words for younger genocide,Diversity and multiculturalism are just code words for teenage genocide,Diversity and multiculturalism are just code words for millenial genocide,Diversity and multiculturalism are just code words for elderly genocide,Diversity and multiculturalism are just code words for blind genocide,Diversity and multiculturalism are just code words for deaf genocide,Diversity and multiculturalism are just code words for lesbian genocide
